book_id,user_id,rating
845,329,4
845,646,3
845,979,5
845,1303,4
845,2616,4
845,2926,4
845,3170,3
845,3249,4
845,3782,5
845,4319,5
845,5212,5
845,5810,5
845,5994,4
845,6361,4
845,6455,4
845,6695,4
845,6968,3
845,7834,3
845,8120,5
845,9573,4
845,10238,5
845,10358,5
845,10398,5
845,10525,4
845,12063,5
845,12529,5
845,13853,5
845,13982,4
845,14817,3
845,16057,5
845,17270,5
845,17467,4
845,18289,3
845,18307,4
845,20147,5
845,20236,3
845,21118,4
845,22733,5
845,22905,4
845,22956,3
845,25781,4
845,26714,3
845,27109,4
845,28837,5
845,29007,3
845,29465,4
845,30073,4
845,30126,5
845,30248,5
845,30470,5
845,31355,4
845,31436,2
845,32000,5
845,32491,5
845,33403,3
845,34440,5
845,34824,3
845,35064,5
845,35092,5
845,35648,4
845,36171,5
845,36625,4
845,37859,4
845,37865,4
845,38497,5
845,38760,5
845,39105,3
845,39235,4
845,39517,5
845,39935,4
845,40176,4
845,40246,4
845,40451,4
845,40675,3
845,43813,5
845,44679,5
845,45376,4
845,47560,5
845,47579,3
845,47668,5
845,47743,3
845,47825,2
845,49397,5
845,49547,3
845,49813,5
845,49879,4
845,49938,4
845,49984,4
845,50816,5
845,51762,5
845,51918,4
845,52113,4
845,52340,2
845,52468,4
845,52690,5
845,52873,5
845,53019,5
845,53060,4
845,53085,3
845,53204,4
865,1350,5
865,1947,3
865,2324,4
865,2619,4
865,3022,3
865,3261,4
865,4212,3
865,5245,5
865,5267,4
865,5436,1
865,6867,4
865,6895,5
865,7994,3
865,8334,3
865,8959,4
865,9285,3
865,9830,3
865,9843,5
865,10008,3
865,10228,4
865,10662,3
865,10743,4
865,10751,4
865,11209,4
865,12156,4
865,12372,1
865,12526,3
865,13100,3
865,14285,5
865,14546,5
865,15494,3
865,16346,2
865,17643,3
865,18068,3
865,18616,5
865,18767,4
865,20414,4
865,21166,3
865,21713,4
865,22154,4
865,23558,3
865,24567,4
865,25415,3
865,25840,3
865,25938,2
865,26146,4
865,26883,3
865,26942,5
865,27045,4
865,27599,4
865,27740,4
865,27900,5
865,28301,3
865,28540,4
865,28739,5
865,28803,5
865,29037,4
865,29132,5
865,29489,3
865,29572,3
865,30300,3
865,31615,5
865,32773,5
865,32918,4
865,33147,3
865,33527,3
865,34763,3
865,34787,5
865,35161,3
865,35393,4
865,35427,5
865,36121,4
865,36240,3
865,36664,3
865,37564,3
865,38059,3
865,38082,4
865,38865,4
865,39266,3
865,39423,5
865,40201,4
865,40317,4
865,41105,5
865,41230,4
865,41963,3
865,42355,5
865,42404,5
865,42568,4
865,42574,5
865,43831,2
865,43887,2
865,43985,4
865,46823,4
865,46977,3
865,47811,5
865,49514,4
865,49830,5
865,50399,5
865,52007,5
865,53245,4
905,2283,4
905,2477,4
905,2838,3
905,3005,5
905,3757,5
905,3918,5
905,3922,4
905,4147,4
905,5272,3
905,5551,5
905,6247,5
905,6323,3
905,7212,3
905,8078,4
905,8422,5
905,8484,5
905,9145,5
905,9309,5
905,9399,5
905,9731,4
905,9919,2
905,10048,2
905,10249,5
905,10288,1
905,10503,4
905,10792,5
905,11317,4
905,11445,3
905,12455,5
905,12668,5
905,12827,5
905,12861,5
905,12946,3
905,12974,4
905,13019,3
905,13826,3
905,13991,4
905,14293,5
905,14370,5
905,15258,3
905,15889,4
905,17081,4
905,17316,5
905,17359,4
905,17663,4
905,17703,4
905,17937,5
905,20032,5
905,20241,5
905,20363,3
905,20848,5
905,20991,5
905,21257,4
905,21861,3
905,22444,4
905,22625,3
905,23486,3
905,23497,5
905,23776,2
905,24204,5
905,24499,3
905,24965,5
905,25214,5
905,26181,5
905,26529,3
905,26825,5
905,27900,4
905,28313,5
905,28419,4
905,28458,3
905,29123,2
905,29644,5
905,30233,3
905,30290,4
905,30300,4
905,32035,5
905,32419,5
905,32635,3
905,33069,3
905,33947,3
905,35157,3
905,35521,3
905,35780,5
905,36664,5
905,37381,5
905,37481,5
905,37855,4
905,38079,4
905,39195,5
905,39452,5
905,40115,4
905,40490,5
905,41113,3
905,41114,3
905,42613,5
905,45493,5
905,46479,2
905,49830,5
905,50096,5
905,52956,5
999,513,4
999,1169,4
999,1794,5
999,2544,5
999,2619,3
999,2981,5
999,3757,4
999,3918,3
999,3982,4
999,4147,5
999,4289,3
999,4827,2
999,4993,4
999,5267,5
999,5272,4
999,5436,4
999,6323,3
999,6617,5
999,7065,4
999,7257,3
999,7585,4
999,8286,3
999,8352,3
999,8370,5
999,8449,5
999,8579,3
999,9195,5
999,9244,5
999,9309,4
999,9830,3
999,10048,3
999,10146,3
999,10502,5
999,10561,5
999,10570,4
999,10662,3
999,10691,4
999,10792,5
999,11421,3
999,11921,3
999,12455,3
999,12668,5
999,12791,5
999,12827,5
999,13073,3
999,13580,4
999,13739,3
999,14177,3
999,14285,3
999,15054,4
999,16129,5
999,17434,5
999,17747,3
999,17804,4
999,17937,5
999,18884,3
999,19356,4
999,19803,5
999,20363,3
999,20737,3
999,20848,5
999,20967,5
999,21106,5
999,22243,5
999,22444,5
999,23776,2
999,24582,5
999,25485,4
999,25938,3
999,26097,4
999,26638,4
999,27808,5
999,28313,4
999,28458,3
999,29644,5
999,30513,3
999,30739,3
999,30871,4
999,31294,5
999,32419,3
999,34882,4
999,35161,4
999,35296,4
999,35521,4
999,35780,5
999,37482,4
999,39423,4
999,40096,4
999,40251,4
999,40884,5
999,41300,5
999,41577,4
999,43602,3
999,44836,4
999,45493,4
999,46527,5
999,47528,5
999,47746,5
999,49830,5
999,50864,5
1020,1353,4
1020,2066,3
1020,2171,5
1020,2432,3
1020,2575,5
1020,3314,4
1020,3580,4
1020,3796,3
1020,3982,5
1020,4339,4
1020,4490,4
1020,4523,4
1020,4821,5
1020,4909,5
1020,5100,4
1020,5357,4
1020,5551,4
1020,5656,2
1020,6213,2
1020,6323,4
1020,6728,5
1020,7585,5
1020,7834,3
1020,7973,3
1020,8078,4
1020,8090,5
1020,8463,5
1020,8484,5
1020,8510,5
1020,8710,2
1020,8770,3
1020,9145,3
1020,9322,4
1020,9489,3
1020,9971,4
1020,10110,5
1020,10133,3
1020,10288,1
1020,10697,5
1020,11014,5
1020,12827,4
1020,13580,5
1020,13600,4
1020,14370,3
1020,14811,5
1020,15037,3
1020,15186,3
1020,15398,3
1020,17081,4
1020,18316,5
1020,18342,3
1020,18361,4
1020,19951,2
1020,20532,5
1020,20740,5
1020,20848,5
1020,21150,5
1020,21366,2
1020,21823,5
1020,23603,2
1020,23679,3
1020,23839,4
1020,24990,4
1020,27128,5
1020,27370,3
1020,27448,5
1020,27745,4
1020,28178,5
1020,28336,4
1020,28458,3
1020,28648,3
1020,29644,5
1020,29689,2
1020,30513,3
1020,31782,4
1020,32745,4
1020,32952,5
1020,33041,2
1020,33572,5
1020,34571,5
1020,34882,5
1020,40251,3
1020,41318,4
1020,42375,4
1020,43371,3
1020,44046,3
1020,44615,3
1020,44617,4
1020,44822,4
1020,45071,3
1020,45595,3
1020,45835,3
1020,46133,4
1020,46421,5
1020,47018,4
1020,48291,5
1020,49262,3
1020,49752,5
1020,49830,5
1020,52965,4
1186,951,5
1186,1088,4
1186,1185,3
1186,3087,3
1186,3688,4
1186,3918,4
1186,4891,2
1186,5629,4
1186,6715,5
1186,7212,2
1186,7563,5
1186,7580,5
1186,7999,3
1186,8178,5
1186,8340,5
1186,8510,4
1186,8519,4
1186,8612,3
1186,8710,3
1186,9246,3
1186,9257,4
1186,9357,4
1186,9771,4
1186,9805,5
1186,9806,3
1186,10288,4
1186,10335,4
1186,10610,4
1186,10751,5
1186,10885,3
1186,11408,3
1186,11421,5
1186,11569,4
1186,11837,2
1186,12861,5
1186,12874,4
1186,13195,2
1186,13776,4
1186,13991,4
1186,14192,5
1186,14207,4
1186,14385,5
1186,14890,2
1186,15494,2
1186,15608,3
1186,15935,5
1186,16573,3
1186,16576,5
1186,17222,3
1186,18493,4
1186,19724,3
1186,19729,3
1186,20406,3
1186,21230,3
1186,21733,2
1186,22164,3
1186,22602,3
1186,23962,2
1186,24143,3
1186,25278,5
1186,25840,3
1186,26320,5
1186,26496,4
1186,27934,5
1186,29031,3
1186,29671,2
1186,29732,4
1186,29951,2
1186,30233,2
1186,30794,4
1186,31198,4
1186,31996,5
1186,32055,3
1186,32745,4
1186,33207,4
1186,33716,4
1186,33864,3
1186,34531,3
1186,34882,3
1186,36308,3
1186,37746,2
1186,38475,4
1186,38798,2
1186,38851,5
1186,39703,5
1186,40317,4
1186,41074,3
1186,41402,3
1186,43622,4
1186,44650,3
1186,45554,4
1186,45593,4
1186,46421,5
1186,46472,4
1186,46482,4
1186,47411,4
1186,50999,2
1186,51838,4
1186,52740,3
1186,53293,5
1243,2568,5
1243,3982,5
1243,4085,3
1243,4280,3
1243,4675,3
1243,5447,3
1243,5478,3
1243,5518,4
1243,5912,5
1243,6323,3
1243,6325,5
1243,6758,4
1243,6896,4
1243,7468,4
1243,7812,3
1243,8081,3
1243,8146,4
1243,8744,5
1243,8789,3
1243,9046,4
1243,9716,5
1243,10613,5
1243,10704,3
1243,11510,5
1243,12109,5
1243,12851,5
1243,13163,5
1243,13983,5
1243,14867,4
1243,15166,4
1243,15307,3
1243,16903,4
1243,17525,2
1243,18342,2
1243,18508,4
1243,18892,4
1243,19767,3
1243,20007,5
1243,20030,5
1243,20684,5
1243,20722,2
1243,20729,3
1243,22190,5
1243,22905,1
1243,23776,2
1243,23896,4
1243,24236,5
1243,24383,4
1243,24875,5
1243,24990,4
1243,25068,3
1243,25102,4
1243,25363,4
1243,25729,5
1243,26669,5
1243,27221,5
1243,27273,1
1243,27679,4
1243,28853,5
1243,28894,3
1243,31257,3
1243,32475,3
1243,32606,3
1243,32951,5
1243,33326,5
1243,33728,3
1243,34571,4
1243,37577,2
1243,37826,2
1243,39203,5
1243,40330,3
1243,40383,5
1243,40446,5
1243,42423,5
1243,42695,5
1243,42769,5
1243,43727,4
1243,43836,5
1243,44388,3
1243,45164,4
1243,46147,5
1243,46175,3
1243,46568,5
1243,46692,4
1243,46961,4
1243,47452,5
1243,48148,3
1243,48385,4
1243,48482,3
1243,49203,5
1243,49239,5
1243,49382,5
1243,49934,4
1243,50103,5
1243,50309,5
1243,50500,4
1243,50774,4
1243,50898,5
1243,52123,3
1243,52965,4
1287,1169,4
1287,2629,5
1287,4339,4
1287,4430,5
1287,4575,5
1287,5109,4
1287,5766,4
1287,8146,4
1287,8463,5
1287,9102,5
1287,9787,4
1287,10504,4
1287,10570,4
1287,12455,5
1287,12805,3
1287,12827,5
1287,15010,5
1287,15838,4
1287,16186,5
1287,16315,5
1287,16409,5
1287,16770,4
1287,16821,5
1287,17009,5
1287,17316,5
1287,17329,5
1287,17408,3
1287,17434,5
1287,17493,5
1287,17663,5
1287,17703,5
1287,17747,3
1287,18007,3
1287,18736,3
1287,18857,5
1287,19481,4
1287,20532,5
1287,20592,4
1287,20825,5
1287,20848,5
1287,21316,3
1287,21487,5
1287,21739,4
1287,21783,4
1287,21861,3
1287,22065,3
1287,22152,5
1287,22444,4
1287,23016,3
1287,23744,5
1287,24965,5
1287,25963,5
1287,26191,3
1287,26601,5
1287,26655,4
1287,26765,5
1287,26931,5
1287,27128,5
1287,27275,5
1287,27307,4
1287,28103,5
1287,28443,4
1287,28458,4
1287,28834,2
1287,29216,5
1287,29776,4
1287,30233,5
1287,30445,5
1287,32419,4
1287,32611,5
1287,33037,2
1287,33816,3
1287,33947,5
1287,34623,5
1287,34882,5
1287,36664,5
1287,37393,4
1287,37497,5
1287,38753,4
1287,38874,4
1287,39118,3
1287,39195,4
1287,39215,4
1287,39423,4
1287,39433,3
1287,39693,3
1287,40322,5
1287,40820,3
1287,40897,5
1287,42451,3
1287,42798,5
1287,43557,5
1287,43762,5
1287,43789,5
1287,45487,4
1287,45595,2
1287,46107,5
1287,46395,3
1287,50119,5
1287,52731,5
1369,1353,3
1369,2343,4
1369,2649,3
1369,3314,4
1369,3786,4
1369,4280,3
1369,4541,4
1369,4671,4
1369,5603,3
1369,5664,4
1369,8529,4
1369,9737,3
1369,9986,4
1369,10504,5
1369,11239,1
1369,12221,5
1369,12805,4
1369,12957,3
1369,14943,2
1369,15037,4
1369,15522,4
1369,15648,4
1369,16204,4
1369,16346,3
1369,16409,4
1369,16575,5
1369,17010,2
1369,17434,5
1369,17730,4
1369,17835,5
1369,18884,3
1369,19422,5
1369,19834,4
1369,20486,3
1369,20634,5
1369,21171,4
1369,21257,3
1369,21355,5
1369,22744,4
1369,23413,4
1369,23481,4
1369,23576,4
1369,23670,5
1369,24339,1
1369,25030,5
1369,25427,4
1369,25960,2
1369,26517,4
1369,26529,4
1369,26908,5
1369,27679,3
1369,27809,3
1369,27956,4
1369,28101,5
1369,28103,4
1369,28269,3
1369,28416,1
1369,28419,1
1369,29780,4
1369,29900,4
1369,30290,5
1369,31211,3
1369,31634,3
1369,31852,4
1369,33567,3
1369,33621,3
1369,34268,5
1369,34429,5
1369,34571,4
1369,34639,4
1369,35567,4
1369,35678,1
1369,35967,4
1369,36182,3
1369,37714,3
1369,38286,5
1369,39034,4
1369,39803,4
1369,40031,4
1369,40566,4
1369,41318,2
1369,41322,4
1369,41413,3
1369,41644,2
1369,42683,5
1369,43371,4
1369,45457,5
1369,45493,3
1369,45656,3
1369,48195,3
1369,48415,3
1369,49748,5
1369,49885,3
1369,49935,3
1369,50645,4
1369,50864,5
1369,52322,5
1369,52556,4
1369,52905,4
1369,53054,3
1422,1241,4
1422,3170,3
1422,4007,4
1422,4177,5
1422,4350,5
1422,6000,1
1422,6077,4
1422,6397,4
1422,6994,5
1422,8365,3
1422,8712,5
1422,10920,5
1422,11259,3
1422,12308,5
1422,14942,4
1422,15947,3
1422,16486,5
1422,16786,4
1422,17216,3
1422,17253,2
1422,17448,5
1422,17467,4
1422,18195,3
1422,18217,2
1422,19123,5
1422,19448,5
1422,19612,4
1422,20112,5
1422,20194,5
1422,20460,1
1422,20648,3
1422,21405,4
1422,21524,5
1422,21878,4
1422,22168,5
1422,22495,4
1422,23440,5
1422,23522,4
1422,24010,5
1422,24228,5
1422,24253,4
1422,24599,5
1422,24711,3
1422,25044,4
1422,25120,5
1422,25177,5
1422,25214,2
1422,25812,4
1422,25852,4
1422,26372,2
1422,26508,4
1422,26593,5
1422,26620,1
1422,26838,5
1422,27154,3
1422,27226,5
1422,28310,5
1422,28459,5
1422,29123,3
1422,29461,5
1422,30552,3
1422,30563,4
1422,30735,4
1422,31137,4
1422,31246,3
1422,31523,3
1422,31602,5
1422,31778,5
1422,31959,5
1422,32044,2
1422,32810,4
1422,33041,5
1422,33102,3
1422,34540,4
1422,36067,5
1422,36445,4
1422,37086,5
1422,38163,3
1422,38497,5
1422,38874,4
1422,39774,4
1422,39991,2
1422,41312,5
1422,41694,3
1422,43906,4
1422,45071,5
1422,45458,4
1422,45711,5
1422,47076,5
1422,47298,4
1422,47986,5
1422,50325,4
1422,50442,3
1422,50472,4
1422,50684,5
1422,51066,5
1422,51195,4
1422,52741,4
1422,53279,2
1422,53295,4
1548,1321,5
1548,1339,2
1548,2477,5
1548,2629,5
1548,3314,3
1548,3382,4
1548,4575,4
1548,4686,3
1548,7260,5
1548,8463,2
1548,9145,5
1548,9322,5
1548,9612,4
1548,9698,3
1548,10249,5
1548,10502,5
1548,10504,4
1548,10570,4
1548,10921,4
1548,12668,4
1548,12791,5
1548,13197,5
1548,13629,5
1548,13697,5
1548,14357,4
1548,15522,3
1548,15838,5
1548,16129,5
1548,16315,5
1548,16346,5
1548,16821,4
1548,17081,5
1548,17316,4
1548,17440,3
1548,17663,4
1548,17703,3
1548,17748,5
1548,17937,5
1548,18007,4
1548,18884,3
1548,19643,5
1548,19803,5
1548,20532,5
1548,20592,5
1548,20737,2
1548,21228,3
1548,21739,3
1548,22152,5
1548,22243,5
1548,22444,4
1548,23020,5
1548,23482,3
1548,24204,5
1548,24965,5
1548,25189,5
1548,25678,4
1548,26142,3
1548,26266,4
1548,26388,5
1548,26655,4
1548,26990,5
1548,27128,5
1548,27131,5
1548,27492,5
1548,28178,4
1548,29572,5
1548,30445,5
1548,30467,5
1548,30711,5
1548,31745,1
1548,32342,5
1548,32419,5
1548,32667,5
1548,33212,5
1548,33947,5
1548,34882,5
1548,35241,5
1548,35296,5
1548,35780,5
1548,35868,4
1548,35910,4
1548,36664,5
1548,37481,4
1548,37855,4
1548,38753,5
1548,39423,3
1548,39452,5
1548,40418,3
1548,40490,4
1548,40884,5
1548,42508,5
1548,43522,5
1548,45140,5
1548,45835,2
1548,47639,2
1548,49644,5
1548,50119,5
1548,50563,4
1548,50864,5
1548,51606,3
1616,41,3
1616,341,4
1616,2575,5
1616,3982,4
1616,4085,2
1616,5161,4
1616,5398,4
1616,5603,4
1616,6325,5
1616,8081,2
1616,8146,4
1616,8309,5
1616,8309,5
1616,8744,4
1616,8779,5
1616,9096,4
1616,10422,5
1616,10439,4
1616,10613,4
1616,11283,4
1616,11392,3
1616,11413,5
1616,11605,4
1616,11829,3
1616,11843,4
1616,13115,5
1616,14489,4
1616,15149,3
1616,16460,5
1616,16903,3
1616,17193,3
1616,17434,5
1616,18316,4
1616,18342,1
1616,19672,4
1616,19832,5
1616,20007,5
1616,20076,3
1616,20342,5
1616,20503,5
1616,20725,3
1616,20782,3
1616,21524,5
1616,23290,5
1616,24028,4
1616,24383,3
1616,24875,5
1616,24990,4
1616,25340,5
1616,25485,3
1616,25729,5
1616,25960,3
1616,26303,3
1616,26638,3
1616,27911,3
1616,27956,5
1616,28438,5
1616,28568,5
1616,28601,4
1616,28894,5
1616,29541,5
1616,30443,4
1616,30943,5
1616,30973,4
1616,30975,4
1616,31276,4
1616,32425,5
1616,32951,4
1616,33025,2
1616,33514,5
1616,35628,3
1616,36627,3
1616,37284,4
1616,37460,4
1616,37737,4
1616,40383,3
1616,40414,2
1616,41318,5
1616,42161,4
1616,42349,4
1616,42423,1
1616,43176,4
1616,44188,5
1616,44508,4
1616,44709,4
1616,45588,4
1616,45602,5
1616,46159,5
1616,46568,5
1616,46766,3
1616,47692,5
1616,47742,5
1616,48415,4
1616,49239,4
1616,49660,1
1616,50103,4
1616,50500,3
1616,52074,5
1616,52748,4
1616,52994,5
1746,1576,4
1746,2173,3
1746,2225,3
1746,2320,3
1746,2981,3
1746,4791,5
1746,4846,3
1746,4909,4
1746,5229,3
1746,6459,4
1746,8239,5
1746,8382,3
1746,8643,5
1746,8861,4
1746,9214,4
1746,9440,3
1746,9496,4
1746,11164,3
1746,11351,3
1746,11360,4
1746,12145,3
1746,13464,3
1746,14022,4
1746,14056,4
1746,14928,5
1746,15011,3
1746,15645,5
1746,15687,3
1746,15857,2
1746,16832,2
1746,17220,4
1746,17643,4
1746,17791,2
1746,18068,4
1746,19184,5
1746,19941,5
1746,19947,4
1746,19958,3
1746,20572,3
1746,20944,3
1746,21160,3
1746,21439,3
1746,21610,3
1746,21833,3
1746,22669,2
1746,22719,4
1746,22961,5
1746,23096,3
1746,23439,5
1746,23498,4
1746,23558,3
1746,23612,3
1746,25320,4
1746,25578,3
1746,25705,5
1746,26388,5
1746,26765,5
1746,26933,3
1746,27031,5
1746,27267,5
1746,28559,3
1746,28739,5
1746,29356,4
1746,29703,4
1746,30016,3
1746,30184,5
1746,30611,5
1746,30768,4
1746,30871,5
1746,31971,4
1746,32149,4
1746,32490,3
1746,32690,4
1746,33127,4
1746,33969,5
1746,35409,3
1746,37425,4
1746,37582,5
1746,38792,4
1746,39195,4
1746,39215,3
1746,39545,5
1746,39892,4
1746,41015,3
1746,41322,5
1746,41683,2
1746,41997,3
1746,42943,4
1746,44010,5
1746,44329,4
1746,45584,4
1746,47173,4
1746,47746,5
1746,47749,4
1746,48285,4
1746,48860,4
1746,49559,3
1746,49733,4
1746,50065,2
1746,53318,4
2068,341,5
2068,1169,5
2068,1175,5
2068,1464,3
2068,3262,3
2068,4990,5
2068,5664,5
2068,6630,4
2068,6856,3
2068,7001,4
2068,7973,3
2068,8146,3
2068,8370,5
2068,8469,3
2068,8682,5
2068,8744,4
2068,9059,4
2068,9700,4
2068,9986,4
2068,10407,4
2068,10502,5
2068,11014,3
2068,12779,3
2068,12805,3
2068,13137,5
2068,14362,5
2068,14943,4
2068,15791,3
2068,15838,4
2068,16344,5
2068,16346,5
2068,16409,5
2068,16904,4
2068,17010,2
2068,17703,3
2068,18031,5
2068,18145,1
2068,18599,5
2068,18857,5
2068,18884,3
2068,20825,4
2068,21028,3
2068,21257,3
2068,21316,5
2068,21676,5
2068,21905,5
2068,22744,4
2068,23413,3
2068,23497,5
2068,23576,5
2068,24092,4
2068,24102,3
2068,24339,1
2068,26412,4
2068,26517,4
2068,26632,5
2068,26655,4
2068,27702,4
2068,27809,3
2068,28032,4
2068,28416,1
2068,28469,4
2068,28559,2
2068,28694,5
2068,29007,5
2068,29274,3
2068,29280,5
2068,29394,4
2068,29687,5
2068,29900,5
2068,30290,3
2068,31634,3
2068,31852,4
2068,33567,3
2068,33938,4
2068,35296,5
2068,35678,1
2068,36805,4
2068,38475,4
2068,38654,5
2068,39433,2
2068,40360,4
2068,41413,4
2068,41534,2
2068,41700,4
2068,43371,4
2068,45493,3
2068,45679,4
2068,46395,3
2068,47408,5
2068,47519,5
2068,48195,4
2068,48269,4
2068,48415,3
2068,49129,4
2068,49748,3
2068,49935,4
2068,50645,3
2068,51930,5
2068,52322,5
2213,1576,3
2213,1600,2
2213,3255,3
2213,3261,4
2213,3721,4
2213,3856,3
2213,4212,2
2213,4714,5
2213,4791,4
2213,4816,3
2213,5245,4
2213,6294,3
2213,6630,3
2213,7546,5
2213,8779,5
2213,8861,5
2213,9214,5
2213,9733,4
2213,9841,3
2213,10142,3
2213,11569,4
2213,11675,4
2213,12526,4
2213,12706,4
2213,12930,3
2213,12977,4
2213,12982,3
2213,13170,5
2213,13195,4
2213,13391,5
2213,14499,4
2213,14834,3
2213,16046,3
2213,16123,4
2213,16347,4
2213,17073,3
2213,17475,3
2213,17678,4
2213,17928,3
2213,18068,3
2213,18188,3
2213,18250,3
2213,19184,5
2213,19248,3
2213,19868,3
2213,20592,4
2213,21033,3
2213,21162,4
2213,22356,4
2213,23298,3
2213,23558,3
2213,23885,4
2213,24011,4
2213,24488,5
2213,25633,3
2213,26156,4
2213,26933,3
2213,26992,4
2213,27975,3
2213,27997,4
2213,28531,3
2213,30871,5
2213,31887,5
2213,32021,4
2213,33063,4
2213,33075,4
2213,33527,4
2213,33585,2
2213,34284,4
2213,34568,4
2213,35689,4
2213,35866,5
2213,36240,3
2213,36452,5
2213,36682,3
2213,36743,4
2213,36849,3
2213,37097,4
2213,38059,4
2213,38082,5
2213,38564,2
2213,38792,3
2213,39006,4
2213,39775,4
2213,41744,3
2213,41893,4
2213,42451,5
2213,42908,5
2213,43831,3
2213,43965,4
2213,45116,3
2213,45814,5
2213,46330,3
2213,48822,3
2213,49251,5
2213,49282,5
2213,51065,5
2213,52007,4
2213,52740,2
2213,53318,4
2315,1088,5
2315,1185,4
2315,1794,5
2315,1837,5
2315,2396,3
2315,2629,5
2315,3426,4
2315,4641,5
2315,4686,5
2315,5161,4
2315,5425,3
2315,6247,4
2315,6488,2
2315,6556,4
2315,7075,5
2315,8139,5
2315,8454,3
2315,8460,3
2315,8626,5
2315,8770,3
2315,9145,5
2315,9990,4
2315,10110,5
2315,10146,4
2315,10249,5
2315,10404,4
2315,10503,3
2315,10561,5
2315,10570,4
2315,10665,3
2315,10792,5
2315,10921,3
2315,10938,3
2315,12526,3
2315,12668,3
2315,12840,3
2315,12874,4
2315,13629,2
2315,14056,5
2315,15020,4
2315,16315,5
2315,16735,3
2315,17232,4
2315,17329,3
2315,17434,3
2315,17559,5
2315,18007,3
2315,18857,5
2315,18884,5
2315,19123,2
2315,19171,5
2315,19757,4
2315,20253,5
2315,20466,5
2315,20737,5
2315,21028,5
2315,21215,4
2315,21257,5
2315,21316,4
2315,21783,4
2315,21861,5
2315,22744,3
2315,24903,3
2315,25597,3
2315,26054,5
2315,26236,4
2315,26400,4
2315,26517,4
2315,26601,4
2315,28103,5
2315,28178,5
2315,28416,2
2315,29776,3
2315,29951,2
2315,31782,4
2315,32419,3
2315,32622,5
2315,32803,1
2315,32845,4
2315,33662,3
2315,34026,5
2315,34768,4
2315,37093,4
2315,37414,5
2315,37714,4
2315,39423,3
2315,40096,4
2315,40418,3
2315,40884,5
2315,42619,5
2315,42798,5
2315,43602,4
2315,44122,3
2315,45493,5
2315,45857,4
2315,46472,3
2315,47323,3
2315,50247,5
2315,50864,5
2315,52972,2
2338,447,5
2338,1008,4
2338,1064,5
2338,1283,3
2338,1860,4
2338,2285,4
2338,2749,3
2338,2928,4
2338,3164,4
2338,3986,4
2338,4280,4
2338,4675,4
2338,4790,4
2338,5038,3
2338,5303,3
2338,5708,4
2338,6235,5
2338,6840,4
2338,7129,4
2338,7322,3
2338,7433,4
2338,7541,3
2338,8099,4
2338,8529,4
2338,8587,5
2338,9322,5
2338,10397,3
2338,10407,3
2338,10928,5
2338,11239,1
2338,12109,3
2338,12456,5
2338,12696,4
2338,13235,3
2338,13587,4
2338,14489,4
2338,14585,3
2338,14867,5
2338,15149,2
2338,15233,4
2338,15258,1
2338,15522,4
2338,15857,4
2338,16462,5
2338,17482,4
2338,19335,3
2338,20179,4
2338,21316,5
2338,22386,3
2338,23644,4
2338,23896,4
2338,24276,4
2338,25068,4
2338,26181,4
2338,26496,3
2338,27043,3
2338,27448,3
2338,27467,4
2338,27809,4
2338,28416,4
2338,29280,4
2338,29468,4
2338,30093,5
2338,30747,3
2338,30973,4
2338,31276,2
2338,31346,4
2338,31729,3
2338,32267,3
2338,34429,4
2338,34611,5
2338,35967,5
2338,38368,5
2338,38417,5
2338,38578,4
2338,38734,4
2338,40105,4
2338,40251,4
2338,40446,3
2338,41131,5
2338,41534,4
2338,41926,3
2338,41936,4
2338,41969,4
2338,42375,5
2338,42667,3
2338,42715,4
2338,43789,5
2338,45663,3
2338,46670,4
2338,47346,4
2338,47846,5
2338,48269,3
2338,48415,3
2338,49002,3
2338,49125,4
2338,49129,3
2338,49531,4
2338,50753,4
2338,51918,5
2415,1339,2
2415,1883,4
2415,2112,4
2415,2477,4
2415,3005,5
2415,3856,4
2415,4339,2
2415,4490,5
2415,4714,4
2415,4821,1
2415,5272,5
2415,6252,4
2415,6915,3
2415,7065,4
2415,7075,5
2415,7093,2
2415,8139,3
2415,8146,1
2415,8334,4
2415,8408,5
2415,8460,3
2415,8608,5
2415,8682,3
2415,8959,2
2415,9131,5
2415,9322,4
2415,9413,5
2415,9612,4
2415,9654,2
2415,9882,5
2415,10249,4
2415,10502,5
2415,10662,2
2415,10792,5
2415,11148,3
2415,11577,4
2415,11921,2
2415,12668,4
2415,12805,2
2415,12840,3
2415,13016,5
2415,13299,5
2415,13353,3
2415,15398,4
2415,15791,2
2415,16315,3
2415,16409,3
2415,16821,4
2415,17663,5
2415,17667,4
2415,17747,3
2415,17878,2
2415,18007,3
2415,18031,5
2415,18090,3
2415,18492,4
2415,18884,3
2415,19171,5
2415,20253,2
2415,20532,5
2415,20634,4
2415,20825,5
2415,21070,4
2415,21670,3
2415,21724,3
2415,21783,4
2415,22243,5
2415,22905,1
2415,23109,5
2415,24845,3
2415,25182,5
2415,25938,3
2415,26266,3
2415,26601,4
2415,27370,4
2415,27540,5
2415,28313,5
2415,28443,3
2415,28643,4
2415,30329,5
2415,31564,4
2415,32419,3
2415,32667,5
2415,33041,5
2415,34808,5
2415,37093,3
2415,41105,5
2415,41413,3
2415,41633,5
2415,42355,5
2415,42572,5
2415,42619,4
2415,43371,5
2415,48291,3
2415,48703,4
2415,50119,5
2415,50563,5
2415,50864,3
2415,51597,5
